idruns,LOTNAME,run_start_time,run_end_time,Initial_AvgO2Flow,Initial_Avg_Rf1_Pow,Initial_Avg_Rf2_Pow,Initial_Avg_ChTemp,Initial_Avg_ElecTemp,Initial_AvgPres,Initial_Avgcf4Flow,Initial_duration,Chuck_AvgO2Flow,Chuck_Avg_Rf1_Pow,Chuck_Avg_Rf2_Pow,Chuck_Avg_ChTemp,Chuck_Avg_ElecTemp,Chuck_AvgPres,Chuck_Avgcf4Flow,Chuck_duration,Gas Stab_AvgO2Flow,Gas Stab_Avg_Rf1_Pow,Gas Stab_Avg_Rf2_Pow,Gas Stab_Avg_ChTemp,Gas Stab_Avg_ElecTemp,Gas Stab_AvgPres,Gas Stab_Avgcf4Flow,Gas Stab_duration,Etch_AvgO2Flow,Etch_Avg_Rf1_Pow,Etch_Avg_Rf2_Pow,Etch_Avg_ChTemp,Etch_Avg_ElecTemp,Etch_AvgPres,Etch_Avgcf4Flow,Etch_duration,Dechuck_AvgO2Flow,Dechuck_Avg_Rf1_Pow,Dechuck_Avg_Rf2_Pow,Dechuck_Avg_ChTemp,Dechuck_Avg_ElecTemp,Dechuck_AvgPres,Dechuck_Avgcf4Flow,Dechuck_duration,End_AvgO2Flow,End_Avg_Rf1_Pow,End_Avg_Rf2_Pow,End_Avg_ChTemp,End_Avg_ElecTemp,End_AvgPres,End_Avgcf4Flow,End_duration,FIMAP_FILE,AvgEtchRate,MinEtchRate,MaxEtchRate,RangeEtchRate,NonUniformityPct,UniformityScore,X_1_mm,Y_1_mm,Rate_1_nm_per_min,X_2_mm,Y_2_mm,Rate_2_nm_per_min,X_3_mm,Y_3_mm,Rate_3_nm_per_min,X_4_mm,Y_4_mm,Rate_4_nm_per_min,X_5_mm,Y_5_mm,Rate_5_nm_per_min,X_6_mm,Y_6_mm,Rate_6_nm_per_min,X_7_mm,Y_7_mm,Rate_7_nm_per_min,X_8_mm,Y_8_mm,Rate_8_nm_per_min,X_9_mm,Y_9_mm,Rate_9_nm_per_min,X_10_mm,Y_10_mm,Rate_10_nm_per_min,X_11_mm,Y_11_mm,Rate_11_nm_per_min,X_12_mm,Y_12_mm,Rate_12_nm_per_min,X_13_mm,Y_13_mm,Rate_13_nm_per_min,X_14_mm,Y_14_mm,Rate_14_nm_per_min,X_15_mm,Y_15_mm,Rate_15_nm_per_min,X_16_mm,Y_16_mm,Rate_16_nm_per_min,X_17_mm,Y_17_mm,Rate_17_nm_per_min,X_18_mm,Y_18_mm,Rate_18_nm_per_min,X_19_mm,Y_19_mm,Rate_19_nm_per_min,X_20_mm,Y_20_mm,Rate_20_nm_per_min,X_21_mm,Y_21_mm,Rate_21_nm_per_min,X_22_mm,Y_22_mm,Rate_22_nm_per_min,X_23_mm,Y_23_mm,Rate_23_nm_per_min,X_24_mm,Y_24_mm,Rate_24_nm_per_min,X_25_mm,Y_25_mm,Rate_25_nm_per_min,X_26_mm,Y_26_mm,Rate_26_nm_per_min,X_27_mm,Y_27_mm,Rate_27_nm_per_min,X_28_mm,Y_28_mm,Rate_28_nm_per_min,X_29_mm,Y_29_mm,Rate_29_nm_per_min,X_30_mm,Y_30_mm,Rate_30_nm_per_min,X_31_mm,Y_31_mm,Rate_31_nm_per_min,X_32_mm,Y_32_mm,Rate_32_nm_per_min,X_33_mm,Y_33_mm,Rate_33_nm_per_min,X_34_mm,Y_34_mm,Rate_34_nm_per_min,X_35_mm,Y_35_mm,Rate_35_nm_per_min,X_36_mm,Y_36_mm,Rate_36_nm_per_min,X_37_mm,Y_37_mm,Rate_37_nm_per_min,X_38_mm,Y_38_mm,Rate_38_nm_per_min,X_39_mm,Y_39_mm,Rate_39_nm_per_min,X_40_mm,Y_40_mm,Rate_40_nm_per_min,X_41_mm,Y_41_mm,Rate_41_nm_per_min,run_date,last_clean_date,days_since_last_clean,cleaned,runs_since_last_clean
605,etch9/27/2024,2024-09-27 14:56:52.262000+00:00,2024-09-27 15:03:44.995000+00:00,0.0,0.0,0.0,50.17826086956522,14.899999999999995,0.012014133269767285,0.0,22.9,0.03272847050701769,0.0,0.0,50.29655172413792,14.920689655172415,0.011978916241136783,0.0,30.0,9.994256971398613,0.0,0.0,50.2,15.0,5.029090909090909,44.98511529060561,11.15,10.000698304877856,100.0,400.0,49.933220338983055,15.086440677966102,5.004983050847457,44.99835251775121,299.953,0.0,0.0,0.0,50.00666666666665,15.0,1.167957992574659,0.0,30.0,0.0,0.0,0.0,50.23888888888889,15.0,0.002557391584285464,0.0,18.73,09_27_2024.fimap,125.89644634146343,124.77221999999999,126.36204000000001,1.5898200000000173,0.6313998711639636,99.36860012883604,0.0,0.0,126.1241,12.498,0.0,125.95992000000001,0.0,12.498,126.18520000000001,-12.498,0.0,126.2603,0.0,-12.498,126.0426,23.091,-9.561,125.55522,23.091,9.561,125.73576,9.561,23.091,126.09931999999999,-9.561,23.091,126.34648,-23.091,9.561,126.25132,-23.091,-9.561,126.15732,-9.561,-23.091,126.0972,9.561,-23.091,125.82982,37.495,0.0,125.31222,32.464,18.748,125.51712,18.748,32.464,125.92231999999998,0.0,37.495,126.25458,-18.748,32.464,126.31034,-32.464,18.748,126.29839999999999,-37.495,0.0,126.36204000000001,-32.464,-18.748,126.24028000000001,-18.748,-32.464,126.14792,0.0,-37.495,125.9434,18.748,-32.464,125.60968,32.464,-18.748,125.31184,49.04,-9.749,124.77221999999999,49.04,9.749,124.82762,41.573,27.778,125.08858000000001,27.778,41.573,125.4976,9.749,49.04,125.97436,-9.749,49.04,126.21738,-27.778,41.573,126.18907999999999,-41.573,27.778,126.28948,-49.04,9.749,126.31154,-49.04,-9.749,126.28941999999999,-41.573,-27.778,126.27018000000001,-27.778,-41.573,126.13040000000001,-9.749,-47.29,126.0675,9.749,-47.29,125.71414,27.778,-41.573,125.27396000000002,41.573,-27.778,124.96614,2024-09-27,2024-09-27,0,True,0
711,etch10/3/2024,2024-10-03 21:11:36.088000+00:00,2024-10-03 21:18:25.563000+00:00,0.0,0.0,0.0,50.29523809523808,14.899999999999997,0.016347620462156216,0.0,20.58,0.41378889399869306,0.0,0.0,50.13793103448276,14.937931034482759,0.013472236905073556,0.1696408181907155,30.0,9.991454817346723,0.0,0.0,49.96999999999999,15.0,5.039,44.983977782525145,10.121,10.000679216658723,99.66329966329967,399.44781144781143,49.955555555555556,15.077441077441078,4.995488215488215,44.99810363941964,300.384,0.0,0.0,0.0,50.29999999999998,15.0,1.2418035821354232,0.0,30.0,0.0,0.0,0.0,50.238888888888894,15.0,0.00242667555646365,0.0,18.39,10_03_2024.fimap,130.31424390243902,129.39646,131.14172000000002,1.7452600000000302,0.6696351633312763,99.33036483666872,0.0,0.0,130.2391,12.498,0.0,130.10827999999998,0.0,12.498,130.35999999999999,-12.498,0.0,130.42116000000001,0.0,-12.498,130.12298,23.091,-9.561,129.80834,23.091,9.561,129.9741,9.561,23.091,130.32412,-9.561,23.091,130.54394,-23.091,9.561,130.55224,-23.091,-9.561,130.34676,-9.561,-23.091,130.29793999999998,9.561,-23.091,130.01824,37.495,0.0,129.72686000000002,32.464,18.748,129.89528,18.748,32.464,130.28436,0.0,37.495,130.6151,-18.748,32.464,130.63,-32.464,18.748,130.80440000000002,-37.495,0.0,131.14172000000002,-32.464,-18.748,130.62736,-18.748,-32.464,130.54992,0.0,-37.495,130.26856,18.748,-32.464,129.97494,32.464,-18.748,129.7885,49.04,-9.749,129.39646,49.04,9.749,129.42224000000002,41.573,27.778,130.06392,27.778,41.573,130.06289999999998,9.749,49.04,130.48402000000002,-9.749,49.04,130.78566,-27.778,41.573,130.81174000000001,-41.573,27.778,130.89692,-49.04,9.749,130.82912,-49.04,-9.749,130.83212,-41.573,-27.778,130.8109,-27.778,-41.573,130.67983999999998,-9.749,-47.29,130.5653,9.749,-47.29,130.31622,27.778,-41.573,129.90258,41.573,-27.778,129.59985999999998,2024-10-03,2024-09-27,6,False,1
865,etch10/11/2024,2024-10-11 15:56:58.612000+00:00,2024-10-11 16:03:50.479000+00:00,0.0,0.0,0.0,49.83636363636363,14.899999999999995,0.008651227676157966,0.0,22.196,0.24246429597481897,0.0,0.0,50.10344827586208,14.899999999999997,0.009062712050730731,0.0054722844577649995,30.0,9.993896298104804,0.0,0.0,50.28,14.969999999999999,5.027,44.988250373851784,10.26,10.000553471273562,99.66101694915254,399.47457627118644,50.021355932203384,15.080677966101696,4.99657627118644,44.9982490651767,300.292,0.010681478316599035,0.0,0.0,49.86333333333334,15.0,1.1309341952184833,0.0,30.0,0.0,0.0,0.0,50.06666666666667,15.0,0.002879323278597622,0.0,19.119,10_11_2024.fimap,122.19912536585363,120.95342000000001,122.82952,1.8760999999999939,0.7676405188593259,99.23235948114068,0.0,0.0,122.78150000000001,12.498,0.0,122.59392,0.0,12.498,122.8222,-12.498,0.0,122.82952,0.0,-12.498,122.57041999999998,23.091,-9.561,122.05672,23.091,9.561,122.25812,9.561,23.091,122.60386000000001,-9.561,23.091,122.80788,-23.091,9.561,122.65183999999999,-23.091,-9.561,122.55534,-9.561,-23.091,122.47464,9.561,-23.091,122.26787999999999,37.495,0.0,121.69574,32.464,18.748,121.91328000000001,18.748,32.464,122.31484,0.0,37.495,122.58842,-18.748,32.464,122.61176,-32.464,18.748,122.58009999999999,-37.495,0.0,122.60578000000001,-32.464,-18.748,122.50881999999999,-18.748,-32.464,122.38958,0.0,-37.495,122.23198,18.748,-32.464,121.94002,32.464,-18.748,121.66004000000001,49.04,-9.749,120.95342000000001,49.04,9.749,121.0326,41.573,27.778,121.26516,27.778,41.573,121.68212000000001,9.749,49.04,122.07416,-9.749,49.04,122.26696,-27.778,41.573,122.2037,-41.573,27.778,122.32144000000001,-49.04,9.749,122.34197999999999,-49.04,-9.749,122.40824,-41.573,-27.778,122.35594,-27.778,-41.573,122.22882,-9.749,-47.29,122.1845,9.749,-47.29,121.94886,27.778,-41.573,121.43816,41.573,-27.778,121.14388,2024-10-11,2024-09-27,14,False,2
913,etch10/21/2024,2024-10-21 18:52:18.996000+00:00,2024-10-21 18:59:11.366000+00:00,0.0,0.0,0.0,49.6,14.839130434782613,0.010418918843503997,0.0,22.569,0.0,0.0,0.0,49.68275862068966,14.841379310344823,0.008523514583673765,0.0,30.0,9.935162039413267,0.0,0.0,49.79090909090908,14.9,4.568181818181818,44.82142510341617,11.115,10.000607287511812,100.0,400.0,49.81717171717172,15.07171717171717,5.002255892255892,44.99795978112581,300.123,0.0,0.0,0.0,50.06999999999998,15.0,1.2088999885909282,0.0,30.0,0.0,0.0,0.0,50.12222222222223,14.994444444444444,0.002865265256752125,0.0,18.563,10_21_2024.fimap,121.73468780487806,120.72868000000001,122.35372,1.6250399999999843,0.6674515001856631,99.33254849981434,0.0,0.0,122.23858,12.498,0.0,122.08016,0.0,12.498,122.28142,-12.498,0.0,122.24922,0.0,-12.498,122.06158,23.091,-9.561,121.68602000000001,23.091,9.561,121.89266,9.561,23.091,122.22742000000001,-9.561,23.091,122.35372,-23.091,9.561,122.1795,-23.091,-9.561,122.02203999999999,-9.561,-23.091,122.00724,9.561,-23.091,121.80637999999999,37.495,0.0,121.4163,32.464,18.748,121.55897999999999,18.748,32.464,121.96020000000001,0.0,37.495,122.16308,-18.748,32.464,122.04974,-32.464,18.748,122.08084,-37.495,0.0,122.03742,-32.464,-18.748,121.90118,-18.748,-32.464,121.80994000000001,0.0,-37.495,121.6641,18.748,-32.464,121.45434,32.464,-18.748,121.3525,49.04,-9.749,120.72868000000001,49.04,9.749,120.80234,41.573,27.778,121.06500000000001,27.778,41.573,121.4061,9.749,49.04,121.76238000000001,-9.749,49.04,121.87118000000001,-27.778,41.573,121.68274,-41.573,27.778,121.74734000000001,-49.04,9.749,121.75612000000001,-49.04,-9.749,121.76118,-41.573,-27.778,121.6905,-27.778,-41.573,121.57928,-9.749,-47.29,121.57539999999999,9.749,-47.29,121.35350000000001,27.778,-41.573,120.97126,41.573,-27.778,120.83464,2024-10-21,2024-09-27,24,False,3
1032,etch10/28/2024,2024-10-28 17:58:10.487000+00:00,2024-10-28 18:05:02.380000+00:00,0.0,0.0,0.0,49.559090909090905,14.890909090909087,0.009104890444411722,0.0,21.989,0.0,0.0,0.0,49.56896551724137,14.899999999999997,0.005959547215102522,0.0,30.0,9.954305468084579,0.0,0.0,49.6,14.909090909090908,4.634545454545454,44.904657401987066,11.123,10.000375772123496,99.97619047619048,399.4625850340136,49.7734693877551,15.085714285714289,4.999795918367347,44.998088960001894,299.592,0.032044434949797064,0.0,0.0,49.61,15.0,1.239734072324414,0.026652831609037534,30.0,0.0,0.0,0.0,49.70000000000001,15.0,0.002891981387522444,0.0,19.189,10_28_2024.fimap,124.32658585365853,123.4143,125.03362,1.6193200000000019,0.6512364145131676,99.34876358548684,0.0,0.0,124.89392000000001,12.498,0.0,124.76361999999999,0.0,12.498,125.03362,-12.498,0.0,124.89770000000001,0.0,-12.498,124.70124000000001,23.091,-9.561,124.33255999999999,23.091,9.561,124.61425999999999,9.561,23.091,124.90644,-9.561,23.091,124.97639999999998,-23.091,9.561,124.75881999999999,-23.091,-9.561,124.62742,-9.561,-23.091,124.56564,9.561,-23.091,124.43386000000001,37.495,0.0,124.05999999999999,32.464,18.748,124.28756000000001,18.748,32.464,124.68094,0.0,37.495,124.82252000000001,-18.748,32.464,124.64233999999999,-32.464,18.748,124.63024,-37.495,0.0,124.55186,-32.464,-18.748,124.40917999999999,-18.748,-32.464,124.28004000000001,0.0,-37.495,124.22448,18.748,-32.464,124.06796,32.464,-18.748,123.95827999999999,49.04,-9.749,123.4143,49.04,9.749,123.52298,41.573,27.778,123.84531999999999,27.778,41.573,124.11636000000001,9.749,49.04,124.42944,-9.749,49.04,124.4106,-27.778,41.573,124.16158,-41.573,27.778,124.18379999999999,-49.04,9.749,124.14992,-49.04,-9.749,124.08725999999999,-41.573,-27.778,124.0654,-27.778,-41.573,123.94262,-9.749,-47.29,124.0211,9.749,-47.29,123.88818,27.778,-41.573,123.58216,41.573,-27.778,123.4481,2024-10-28,2024-09-27,31,False,4
1063,etch10/30/2024,2024-10-30 17:06:05.753000+00:00,2024-10-30 17:12:58.035000+00:00,0.0,0.0,0.0,49.786363636363625,14.899999999999995,0.013614973559532508,0.0,22.429,0.0,0.0,0.0,49.817241379310346,14.810344827586208,0.012258275696690097,0.0,30.0,9.990095356470066,0.0,0.0,49.9,14.9,4.742727272727273,44.97984391169612,11.25,10.000448435241296,100.0,400.0,49.75782312925171,15.077210884353741,5.000374149659865,44.9980059164387,299.424,0.0,0.0,0.0,49.88000000000002,15.0,1.2127125266788399,0.0,30.0,0.0,0.0,0.0,49.97777777777778,15.0,0.0024813004583143995,0.0,19.179,10_30_2024.fimap,125.84053027027026,124.84616000000001,126.33135999999999,1.4851999999999776,0.5901119443831743,99.40988805561683,0.0,0.0,126.19948,14.23,0.0,126.00268000000001,14.23,14.23,126.13032000000001,0.0,14.23,126.29432,-14.23,14.23,126.33135999999999,-14.23,0.0,126.30562,-14.23,-14.23,126.07906,0.0,-14.23,126.01877999999999,14.23,-14.23,125.79404,28.46,-14.23,125.34996000000001,28.46,0.0,125.5507,28.46,14.23,125.62176,28.46,28.46,125.55678,14.23,28.46,126.10042000000001,0.0,28.46,126.30760000000001,-14.23,28.46,126.30234,-28.46,28.46,126.05598,-28.46,14.23,126.13476,-28.46,0.0,126.10976000000001,-28.46,-14.23,126.01484,-28.46,-28.46,125.83742,-14.23,-28.46,125.9086,0.0,-28.46,125.80606,14.23,-28.46,125.57868,28.46,-28.46,125.14858,42.691,-14.23,124.84616000000001,42.691,0.0,125.00242,42.691,14.23,125.04046000000001,14.23,42.691,125.90726,0.0,42.691,126.0655,-14.23,42.691,126.07198000000001,-42.691,14.23,126.0395,-42.691,0.0,126.04526000000001,-42.691,-14.23,125.94238,-14.23,-42.29,125.69228000000001,0.0,-42.29,125.56833999999999,14.23,-42.29,125.33818000000001,,,,,,,,,,,,,2024-10-30,2024-09-27,33,False,5
1065,etch10/30/2024_Highpower,2024-10-30 17:16:34.785000+00:00,2024-10-30 17:23:26.152000+00:00,0.0,0.0,0.0,49.645454545454555,14.918181818181814,0.014400675311024425,0.0,22.294,0.3343355331215279,0.0,0.0,49.70344827586208,14.993103448275862,0.009744727121610586,0.12575730628902276,30.0,9.995727408673362,0.0,0.0,49.74,15.0,5.026,44.992217780083664,10.323,9.998579955069294,99.65986394557824,448.46938775510205,49.78503401360545,15.075850340136052,5.00421768707483,44.98919291829409,300.419,0.0,0.0,0.0,49.59999999999999,15.0,1.1285980115684873,0.0,30.0,0.0,0.0,0.0,49.688235294117646,15.0,0.002098920855760979,0.0,18.331,10_30_2024_450W.fimap,138.40240810810812,137.7379,139.1026,1.3646999999999991,0.4930188783037692,99.50698112169623,0.0,0.0,138.19386,14.23,0.0,138.01262,14.23,14.23,138.15702000000002,0.0,14.23,138.34387999999998,-14.23,14.23,138.57067999999998,-14.23,0.0,138.43268,-14.23,-14.23,138.40516,0.0,-14.23,138.17534,14.23,-14.23,137.9798,28.46,-14.23,137.74072,28.46,0.0,137.80736,28.46,14.23,137.89746,28.46,28.46,138.11016,14.23,28.46,138.3903,0.0,28.46,138.57208,-14.23,28.46,138.7243,-28.46,28.46,138.86993999999999,-28.46,14.23,138.78118,-28.46,0.0,138.7037,-28.46,-14.23,138.67508,-28.46,-28.46,138.75364,-14.23,-28.46,138.56126,0.0,-28.46,138.31866,14.23,-28.46,138.16912,28.46,-28.46,137.9149,42.691,-14.23,137.7379,42.691,0.0,137.74828,42.691,14.23,137.82594,14.23,42.691,138.6142,0.0,42.691,138.79358,-14.23,42.691,138.92118,-42.691,14.23,139.1026,-42.691,0.0,139.0688,-42.691,-14.23,139.06558,-14.23,-42.29,138.82942,0.0,-42.29,138.5376,14.23,-42.29,138.38312000000002,,,,,,,,,,,,,2024-10-30,2024-09-27,33,False,6
1181,etch11/5/2024,2024-11-05 14:27:01.796000+00:00,2024-11-05 14:33:52.781000+00:00,0.0,0.0,0.0,49.78181818181818,14.899999999999995,0.01595144218242617,0.0,21.61,0.0,0.0,0.0,49.57857142857143,14.899999999999997,0.011213323749696833,0.0,30.0,9.98676606452723,0.0,0.0,49.5,14.9,4.8963636363636365,44.97651461975328,11.386,10.000714217895391,100.0,400.0,49.77395833333333,15.08298611111111,5.004027777777778,44.99760302540161,299.448,0.010274564856919067,0.0,0.0,49.59999999999999,15.0,1.1694796689169995,0.0,30.0,0.0,0.0,0.0,49.60588235294118,15.0,0.0028191665387780167,0.0,18.541,11_05_2024.fimap,120.06142975609755,119.17504,120.63735999999999,1.4623199999999912,0.6089882500027968,99.3910117499972,0.0,0.0,120.51052,12.498,0.0,120.39716000000001,0.0,12.498,120.62128,-12.498,0.0,120.59598000000001,0.0,-12.498,120.37902,23.091,-9.561,119.9926,23.091,9.561,120.19124,9.561,23.091,120.48026,-9.561,23.091,120.63735999999999,-23.091,9.561,120.47734,-23.091,-9.561,120.33062,-9.561,-23.091,120.24204,9.561,-23.091,120.06032,37.495,0.0,119.74692,32.464,18.748,119.91636000000001,18.748,32.464,120.26669999999999,0.0,37.495,120.4905,-18.748,32.464,120.4254,-32.464,18.748,120.43512000000001,-37.495,0.0,120.34526000000001,-32.464,-18.748,120.24574,-18.748,-32.464,120.05716,0.0,-37.495,119.94994,18.748,-32.464,119.76438,32.464,-18.748,119.63571999999999,49.04,-9.749,119.17504,49.04,9.749,119.24808,41.573,27.778,119.49758,27.778,41.573,119.82054000000001,9.749,49.04,120.12582,-9.749,49.04,120.24978000000002,-27.778,41.573,120.18050000000001,-41.573,27.778,120.21572,-49.04,9.749,120.12902,-49.04,-9.749,120.05760000000001,-41.573,-27.778,119.96318000000001,-27.778,-41.573,119.82901999999999,-9.749,-47.29,119.7935,9.749,-47.29,119.58514,27.778,-41.573,119.26602,41.573,-27.778,119.18714,2024-11-05,2024-09-27,39,False,7
1182,etch11/05/2024,2024-11-05 14:37:07.289000+00:00,2024-11-05 14:43:59.411000+00:00,0.0,0.0,0.0,49.5,14.899999999999995,0.011009363020428648,0.0,22.565,0.0,0.0,0.0,49.5,14.899999999999997,0.009879542198402607,0.0,30.0,9.98898559248912,0.0,0.0,49.52727272727273,15.0,4.835454545454545,44.97013347686285,11.362,10.000387553390246,100.0,500.0,49.778892733564014,15.065051903114185,4.999411764705882,44.99751469508475,299.64,0.0,0.0,0.0,49.59999999999999,15.0,1.1633193149535916,0.0,30.0,0.0,0.0,0.0,49.683333333333344,15.0,0.002232904910204681,0.0,18.555,11_05_2024_500W.fimap,143.82399073170734,142.99722,144.60582,1.6085999999999956,0.5592252001269787,99.44077479987303,0.0,0.0,143.59888,12.498,0.0,143.49194,0.0,12.498,143.73466000000002,-12.498,0.0,143.80718,0.0,-12.498,143.56644,23.091,-9.561,143.18789999999998,23.091,9.561,143.349,9.561,23.091,143.66584,-9.561,23.091,143.98146,-23.091,9.561,143.98489999999998,-23.091,-9.561,143.88934,-9.561,-23.091,143.84026,9.561,-23.091,143.53664,37.495,0.0,143.18825999999999,32.464,18.748,143.30634,18.748,32.464,143.74264,0.0,37.495,144.1051,-18.748,32.464,144.13734,-32.464,18.748,144.28726,-37.495,0.0,144.33868,-32.464,-18.748,144.23808,-18.748,-32.464,144.11894,0.0,-37.495,143.8627,18.748,-32.464,143.531,32.464,-18.748,143.18044,49.04,-9.749,143.02280000000002,49.04,9.749,142.99722,41.573,27.778,143.2138,27.778,41.573,143.60932,9.749,49.04,144.0793,-9.749,49.04,144.3319,-27.778,41.573,144.344,-41.573,27.778,144.59242,-49.04,9.749,144.60582,-49.04,-9.749,144.5428,-41.573,-27.778,144.4962,-27.778,-41.573,144.36831999999998,-9.749,-47.29,144.28508,9.749,-47.29,143.95463999999998,27.778,-41.573,143.52360000000002,41.573,-27.778,143.14518,2024-11-05,2024-09-27,39,False,8
1337,etch11/10/2024_400W,2024-11-10 18:50:57.433000+00:00,2024-11-10 18:57:49.866000+00:00,0.0,0.0,0.0,49.74545454545454,14.899999999999995,0.012621586936185408,0.0,22.727,0.0,0.0,0.0,49.84827586206898,14.899999999999997,0.008296890487302644,0.0,30.0,9.929335778513307,0.0,0.0,49.9,14.954545454545455,4.557272727272728,44.568676356755866,11.624,10.000693024486033,100.0,400.0,49.838541666666664,15.088194444444444,5.008611111111112,44.99833419802447,300.148,0.0,0.0,0.0,50.120689655172406,15.0,1.2228946441874748,0.0,30.0,0.0,0.0,0.0,49.90588235294118,15.0,0.0029605108849265756,0.0,17.934,11_10_2024.fimap,121.82238975609759,120.79978000000001,122.43652,1.636739999999989,0.6717730637516348,99.32822693624837,0.0,0.0,122.29684,12.498,0.0,122.17382,0.0,12.498,122.41033999999999,-12.498,0.0,122.345,0.0,-12.498,122.1643,23.091,-9.561,121.69752000000001,23.091,9.561,121.94444000000001,9.561,23.091,122.29764,-9.561,23.091,122.43652,-23.091,9.561,122.23422000000001,-23.091,-9.561,122.0664,-9.561,-23.091,122.03294000000001,9.561,-23.091,121.86746000000001,37.495,0.0,121.42144,32.464,18.748,121.71318000000001,18.748,32.464,122.05709999999999,0.0,37.495,122.30144,-18.748,32.464,122.2372,-32.464,18.748,122.17724000000001,-37.495,0.0,122.08104,-32.464,-18.748,121.96916000000002,-18.748,-32.464,121.84504,0.0,-37.495,121.71579999999999,18.748,-32.464,121.47842,32.464,-18.748,121.35824,49.04,-9.749,120.79978000000001,49.04,9.749,120.90838000000001,41.573,27.778,121.18271999999999,27.778,41.573,121.58135999999999,9.749,49.04,121.93566000000001,-9.749,49.04,122.07236,-27.778,41.573,121.95437999999999,-41.573,27.778,121.93544,-49.04,9.749,121.90637999999998,-49.04,-9.749,121.85186000000002,-41.573,-27.778,121.75938000000001,-27.778,-41.573,121.61912,-9.749,-47.29,121.61048000000001,9.749,-47.29,121.3798,27.778,-41.573,121.04878000000001,41.573,-27.778,120.84936,2024-11-10,2024-09-27,44,False,9
1339,etch11/10/2024_550W,2024-11-10 19:01:15.316000+00:00,2024-11-10 19:08:10.482000+00:00,0.0,0.0,0.0,50.0625,14.9,0.07514110666904296,0.0,23.981,0.33483164682236927,0.0,0.0,50.01428571428572,14.917857142857144,0.007946471001327952,0.0,30.0,9.991760002441483,0.0,0.0,49.82,15.0,5.016,44.983672597430385,10.393,10.000406913459692,99.97569444444444,549.1701388888889,49.78506944444445,15.077430555555553,4.999756944444444,44.99812226393089,299.904,0.011155041394674827,0.0,0.0,49.562068965517234,15.0,1.2796662450935747,0.0,30.0,0.0,0.0,0.0,49.60000000000001,15.0,0.0020236266408742943,0.0,20.888,11_10_2024_550W.fimap,151.66100097560977,150.51618000000002,152.49394,1.9777599999999893,0.6520331486926075,99.34796685130739,0.0,0.0,151.655,12.498,0.0,151.4589,0.0,12.498,151.70622,-12.498,0.0,151.78951999999998,0.0,-12.498,151.56312,23.091,-9.561,151.07686,23.091,9.561,151.19362,9.561,23.091,151.64628,-9.561,23.091,151.92000000000002,-23.091,9.561,151.90344,-23.091,-9.561,151.7951,-9.561,-23.091,151.7932,9.561,-23.091,151.45834,37.495,0.0,150.88896,32.464,18.748,151.07850000000002,18.748,32.464,151.5279,0.0,37.495,151.87426,-18.748,32.464,151.93402,-32.464,18.748,152.14921999999999,-37.495,0.0,152.2474,-32.464,-18.748,152.15028,-18.748,-32.464,152.0154,0.0,-37.495,151.79514,18.748,-32.464,151.37596000000002,32.464,-18.748,150.98597999999998,49.04,-9.749,150.56994,49.04,9.749,150.51618000000002,41.573,27.778,150.7738,27.778,41.573,151.18797999999998,9.749,49.04,151.7133,-9.749,49.04,151.96104,-27.778,41.573,151.99614,-41.573,27.778,152.31738,-49.04,9.749,152.41774,-49.04,-9.749,152.49394,-41.573,-27.778,152.4705,-27.778,-41.573,152.2876,-9.749,-47.29,152.1952,9.749,-47.29,151.92778,27.778,-41.573,151.39982,41.573,-27.778,150.89007999999998,2024-11-10,2024-09-27,44,False,10
